Test,Value,Num DF,Den DF,F Value,Pr > F
Wilks' lambda,0.6739489304860334,48,1136.0,5.161936484173577,2.4128904034272824e-25
Pillai's trace,0.3511342604956214,48.0,1138.0,5.048808943708169,1.471153433865729e-24
Hotelling-Lawley trace,0.4465737163723398,48,1046.8776415340449,5.275927764510296,6.971828859125877e-26
Roy's greatest root,0.3357092051489678,24,569,7.959105738740111,1.5246423573984287e-23
Wilks' lambda,0.6816020881275905,48,1136.0,4.999633090226154,3.278480268621747e-24
Pillai's trace,0.340862090407594,48.0,1138.0,4.870765723185324,2.5669573333755692e-23
Hotelling-Lawley trace,0.43417374813239784,48,1046.8776415340449,5.1294315997839135,7.1085038215861095e-25
Roy's greatest root,0.33611965714006636,24,569,7.968836871362407,1.4109396489008214e-23
Wilks' lambda,0.666285739355,48,1136.0,5.327246569943001,1.6859169336880243e-26
Pillai's trace,0.36445329681799604,48.0,1138.0,5.282992059219599,3.395897245894241e-26
Hotelling-Lawley trace,0.4547226611292928,48,1046.8776415340449,5.372201329922781,1.514543524509896e-26
Roy's greatest root,0.30191506489582876,24,569,7.157902996905273,9.357779944935395e-21
Wilks' lambda,0.6858272948133363,48,1136.0,4.9111937935449985,1.356075002579397e-23
Pillai's trace,0.33294578333235736,48.0,1138.0,4.735052726089612,2.259066215910893e-22
Hotelling-Lawley trace,0.43072013796326064,48,1046.8776415340449,5.08862983042059,1.356717803777274e-24
Roy's greatest root,0.3532261811004381,24,569,8.374404043589552,5.641092542361509e-25
Wilks' lambda,0.6879366371095396,48,1136.0,4.86734762709718,2.7398624590424074e-23
Pillai's trace,0.3326302800085502,48.0,1138.0,4.72967060673451,2.4623200923236073e-22
Hotelling-Lawley trace,0.42372571839920203,48,1046.8776415340449,5.0059960993662465,5.0204050984970276e-24
Roy's greatest root,0.33429383093473736,24,569,7.925549575077731,1.991941823420542e-23
Wilks' lambda,0.6929638667004733,48,1136.0,4.763656683429495,1.443135739974976e-22
Pillai's trace,0.3274981786982015,48.0,1138.0,4.642408090529341,9.942218718086937e-22
Hotelling-Lawley trace,0.4135483849473506,48,1046.8776415340449,4.885758668996445,3.363784492223706e-23
Roy's greatest root,0.32178404430639923,24,569,7.628963383764215,2.128638679584785e-22
Wilks' lambda,0.6479026302553251,48,1136.0,5.735695481979939,2.3314634508661836e-29
Pillai's trace,0.3868341980439083,48.0,1138.0,5.685214812288271,5.185707270817674e-29
Hotelling-Lawley trace,0.4898275244235022,48,1046.8776415340449,5.786938507981049,2.1038623665815354e-29
Roy's greatest root,0.32471650793080137,24,569,7.698487208859415,1.2204500648053595e-22
Wilks' lambda,0.7050966371868903,48,1136.0,4.5179915249051525,7.306726110444874e-21
Pillai's trace,0.31400825256340525,48.0,1138.0,4.415568660113328,3.6994401651990493e-20
Hotelling-Lawley trace,0.39114989140093165,48,1046.8776415340449,4.621137555723788,2.1911443805336446e-21
Roy's greatest root,0.30118810333933127,24,569,7.140667950003312,1.0751867439567504e-20
Wilks' lambda,0.7281135420199993,48,1136.0,4.0689316997458205,8.975235066737635e-18
Pillai's trace,0.2870857815948489,48.0,1138.0,3.9735354708237507,3.9875300594666556e-17
Hotelling-Lawley trace,0.3525372343069289,48,1046.8776415340449,4.164958470043092,2.7946647649447743e-18
Roy's greatest root,0.2772423234319717,24,569,6.572953418032995,1.05881235975429e-18
Wilks' lambda,0.6829870491867123,48,1136.0,4.970553581227915,5.229874039290558e-24
Pillai's trace,0.3414485106436687,48.0,1138.0,4.880870541831642,2.1828165560167255e-23
Hotelling-Lawley trace,0.42837911982562815,48,1046.8776415340449,5.060972487104712,2.102434364982728e-24
Roy's greatest root,0.3146867301434306,24,569,7.4606978938171675,8.199693524826582e-22
Wilks' lambda,0.6898379809911431,48,1136.0,4.827997511668554,5.148669189757565e-23
Pillai's trace,0.331695055040337,48.0,1138.0,4.713728718285848,3.1779682993115553e-22
Hotelling-Lawley trace,0.4184011187129494,48,1046.8776415340449,4.943090016250103,1.358489840682641e-23
Roy's greatest root,0.3212284394888917,24,569,7.61579091954914,2.3653829226823355e-22
Wilks' lambda,0.6824790965563028,48,1136.0,4.9812085930873335,4.40741991948529e-24
Pillai's trace,0.33948993499800956,48.0,1138.0,4.84714950657937,3.749011333708524e-23
Hotelling-Lawley trace,0.4330562992781752,48,1046.8776415340449,5.116229794081362,8.76220806022293e-25
Roy's greatest root,0.3377485953357359,24,569,8.007456281084739,1.0374725398894049e-23
Wilks' lambda,0.7105031298547121,48,1136.0,4.410552775189548,4.039816955485807e-20
Pillai's trace,0.30875104590479774,48.0,1138.0,4.328146187822681,1.4831561643387873e-19
Hotelling-Lawley trace,0.38035398160883394,48,1046.8776415340449,4.493592117810494,1.6300221025914307e-20
Roy's greatest root,0.28540269078253294,24,569,6.766422127302551,2.2087381770346177e-19
Wilks' lambda,0.6548992276459501,48,1136.0,5.578214087992602,2.9537637788945314e-28
Pillai's trace,0.37525755773411507,48.0,1138.0,5.475779442436114,1.5193366018557356e-27
Hotelling-Lawley trace,0.4809045020652381,48,1046.8776415340449,5.681519806258667,1.1199815435987567e-28
Roy's greatest root,0.34893868701755265,24,569,8.272754704707811,1.2615715543649575e-24
Wilks' lambda,0.6754685604250097,48,1136.0,5.129489766147948,4.066363872314733e-25
Pillai's trace,0.3506606441664095,48.0,1138.0,5.040551181522537,1.6799957007033215e-24
Hotelling-Lawley trace,0.44177072400796036,48,1046.8776415340449,5.219184073963958,1.7141230524098097e-25
Roy's greatest root,0.3214202455301686,24,569,7.620338321111081,2.280812303030947e-22
Wilks' lambda,0.680799731730081,48,1136.0,5.016520447173212,2.499533381225803e-24
Pillai's trace,0.34333711623214996,48.0,1138.0,4.913462405111673,1.2938399746370297e-23
Hotelling-Lawley trace,0.4334070748792138,48,1046.8776415340449,5.120373940198304,8.205414245332979e-25
Roy's greatest root,0.3239730797136081,24,569,7.680861764876792,1.405211334586931e-22
Wilks' lambda,0.7358589989820523,48,1136.0,3.922576775756518,8.91133830430605e-17
Pillai's trace,0.2793186836011522,48.0,1138.0,3.848580439580356,2.812249446737162e-16
Hotelling-Lawley trace,0.33833019475082265,48,1046.8776415340449,3.9971131363444528,3.7949258075521347e-17
Roy's greatest root,0.25855764401686,24,569,6.129970810233055,3.869625949499414e-17
Wilks' lambda,0.6801840770973487,48,1136.0,5.029498509674277,2.029100039647944e-24
Pillai's trace,0.34263673983516085,48.0,1138.0,4.901367271439737,1.5710301328147167e-23
Hotelling-Lawley trace,0.4366393098138278,48,1046.8776415340449,5.158560330054557,4.480537914314294e-25
Roy's greatest root,0.33711582114232314,24,569,7.992454259582577,1.1690644117543203e-23
Wilks' lambda,0.6634035927247054,48,1136.0,5.390160115690381,6.1191335268692794e-27
Pillai's trace,0.3631318243314633,48.0,1138.0,5.259586851992861,4.95071133689139e-26
Hotelling-Lawley trace,0.4673791242909245,48,1046.8776415340449,5.521727786467035,1.413023239850798e-27
Roy's greatest root,0.3545692825134077,24,569,8.406246739588706,4.385171980167933e-25
Wilks' lambda,0.6711682610758587,48,1136.0,5.221593623749421,9.238972732040391e-26
Pillai's trace,0.35684122449195443,48.0,1138.0,5.14868728660401,2.9512327637137e-25
Hotelling-Lawley trace,0.44820691144441305,48,1046.8776415340449,5.295222718310104,5.1342184013818613e-26
Roy's greatest root,0.31624424070041446,24,569,7.4976238732723255,6.097425426414557e-22
Wilks' lambda,0.6859746885640798,48,1136.0,4.908123400130899,1.4245534896893887e-23
Pillai's trace,0.335790614657426,48.0,1138.0,4.783674393750868,1.0369762687865148e-22
Hotelling-Lawley trace,0.4260507174487579,48,1046.8776415340449,5.033464189377581,3.250050479865464e-24
Roy's greatest root,0.32986193471006925,24,569,7.820476702084558,4.605046941716803e-23
Wilks' lambda,0.7054776726374988,48,1136.0,4.510379090911594,8.249027769270228e-21
Pillai's trace,0.31328257334126497,48.0,1138.0,4.403468867344492,4.484191695085677e-20
Hotelling-Lawley trace,0.3908870430339393,48,1046.8776415340449,4.618032202796759,2.3009859293033737e-21
Roy's greatest root,0.3031742492629757,24,569,7.187756159609715,7.35762768477622e-21
Wilks' lambda,0.6942009745846232,48,1136.0,4.738313114485971,2.165181498424413e-22
Pillai's trace,0.324291553524144,48.0,1138.0,4.588156289540843,2.3649588404812128e-21
Hotelling-Lawley trace,0.41386645629318,48,1046.8776415340449,4.8895164392884105,3.1697560707559413e-23
Roy's greatest root,0.3341447883094209,24,569,7.922016022835853,2.0488338730270398e-23
Wilks' lambda,0.7127957240756818,48,1136.0,4.365363451679747,8.281932897146242e-20
Pillai's trace,0.30570087408980506,48.0,1138.0,4.277673353174248,3.3013815212328255e-19
Hotelling-Lawley trace,0.3769771179636046,48,1046.8776415340449,4.453697050076646,3.0503580658238146e-20
Roy's greatest root,0.28635872507188953,24,569,6.789088106912714,1.8385974160402716e-19
Wilks' lambda,0.6823130578717445,48,1136.0,4.984694065133227,4.1674956634757844e-24
Pillai's trace,0.3416320839374312,48.0,1138.0,4.884035228190186,2.0747535041301558e-23
Hotelling-Lawley trace,0.4305088359811152,48,1046.8776415340449,5.0861334587054055,1.4114375788086644e-24
Roy's greatest root,0.3212751473741706,24,569,7.616898285662628,2.3445035999890307e-22
Wilks' lambda,0.7051705459135369,48,1136.0,4.516514473151561,7.480749183235032e-21
Pillai's trace,0.31426418428169645,48.0,1138.0,4.419838486081977,3.4565837359757544e-20
Hotelling-Lawley trace,0.3905363397367376,48,1046.8776415340449,4.61388891089449,2.4561532451923455e-21
Roy's greatest root,0.2980754267747645,24,569,7.0668715764517085,1.949249221157167e-20
Wilks' lambda,0.7015579811798757,48,1136.0,4.588983775086352,2.35515841222673e-21
Pillai's trace,0.3196496903129782,48.0,1138.0,4.5099889970254985,8.228542627845644e-21
Hotelling-Lawley trace,0.3951695437360996,48,1046.8776415340449,4.668626681440961,1.0367457603130598e-21
Roy's greatest root,0.29144823489100546,24,569,6.909751902207588,6.930311201782661e-20
Wilks' lambda,0.6759442698480976,48,1136.0,5.119355044551418,4.78622298760724e-25
Pillai's trace,0.34985078993317253,48.0,1138.0,5.0264419084439815,2.1076480445590772e-24
Hotelling-Lawley trace,0.44125038657056637,48,1046.8776415340449,5.213036684110471,1.8895663367831334e-25
Roy's greatest root,0.3231627833627383,24,569,7.661650988891586,1.638656947073242e-22
Wilks' lambda,0.6882485350798139,48,1136.0,4.860881423974017,3.039196304286668e-23
Pillai's trace,0.3340915854207286,48.0,1138.0,4.754615921078017,1.6515839714372123e-22
Hotelling-Lawley trace,0.420504119759705,48,1046.8776415340449,4.967935369222291,9.169355371195675e-24
Roy's greatest root,0.3186335574880541,24,569,7.554270592112616,3.8718440148430627e-22
Wilks' lambda,0.6800501522170094,48,1136.0,5.0323239934146615,1.9390398910774253e-24
Pillai's trace,0.3429742347386825,48.0,1138.0,4.907194355331741,1.4307738421762864e-23
Hotelling-Lawley trace,0.436622887090462,48,1046.8776415340449,5.158366308107008,4.494334873134867e-25
Roy's greatest root,0.33579757403445815,24,569,7.961200817733611,1.4994112440664822e-23
Wilks' lambda,0.7004578389371842,48,1136.0,4.611164295341591,1.6528969499952434e-21
Pillai's trace,0.32294407657598084,48.0,1138.0,4.5654206926247225,3.399508674237335e-21
Hotelling-Lawley trace,0.3942282178876646,48,1046.8776415340449,4.657505634686234,1.235388076561297e-21
Roy's greatest root,0.27090107060735036,24,569,6.422612882315931,3.585998421647823e-18
Wilks' lambda,0.7119558782395398,48,1136.0,4.381892316521939,6.369983896393566e-20
Pillai's trace,0.3060708952418587,48.0,1138.0,4.283786604553208,2.9966257775940388e-19
Hotelling-Lawley trace,0.37926135106396813,48,1046.8776415340449,4.480683521498921,1.9965423696570906e-20
Roy's greatest root,0.29277970348945326,24,569,6.941318803562454,5.3702376665804196e-20
Wilks' lambda,0.6919549079522306,48,1136.0,4.784376656753149,1.0356412572381984e-22
Pillai's trace,0.33078092385697394,48.0,1138.0,4.698163659398013,4.076672994258604e-22
Hotelling-Lawley trace,0.41232348663138796,48,1046.8776415340449,4.871287429877435,4.228470192605742e-23
Roy's greatest root,0.3043721046694493,24,569,7.216155314871527,5.853641340426571e-21
Wilks' lambda,0.711759512968061,48,1136.0,4.385761167567257,5.990308286864141e-20
Pillai's trace,0.30497829790494824,48.0,1138.0,4.265743109498949,3.98806102647604e-19
Hotelling-Lawley trace,0.38145282389940194,48,1046.8776415340449,4.506574101158552,1.3291815444231109e-20
Roy's greatest root,0.30413038019688393,24,569,7.2104244305011225,6.130050828376748e-21
Wilks' lambda,0.7172960522976114,48,1136.0,4.277288359745017,3.3472129921844254e-19
Pillai's trace,0.3016924734133023,48.0,1138.0,4.211619869703991,9.390599912958913e-19
Hotelling-Lawley trace,0.3676521307300568,48,1046.8776415340449,4.343529440014797,1.7165084074949288e-19
Roy's greatest root,0.2693810383475648,24,569,6.386575450823516,4.805125818794732e-18
Wilks' lambda,0.6987065295116223,48,1136.0,4.646581338203343,9.387831673316047e-22
Pillai's trace,0.3234615990009063,48.0,1138.0,4.5741483792297775,2.957526796291295e-21
Hotelling-Lawley trace,0.3994886696864709,48,1046.8776415340449,4.7196538594511015,4.636470198013003e-22
Roy's greatest root,0.2901346991163629,24,569,6.8786101582171035,8.91371922287202e-20
Wilks' lambda,0.7045578297414441,48,1136.0,4.528766510842071,6.153780737354742e-21
Pillai's trace,0.31532315891825186,48.0,1138.0,4.437519634064225,2.6091642254757793e-20
Hotelling-Lawley trace,0.3911122266570853,48,1046.8776415340449,4.620692575509959,2.2065565719327257e-21
Roy's greatest root,0.2956785965452055,24,569,7.010046726425913,3.0830913941922204e-20
Wilks' lambda,0.6980358842236969,48,1136.0,4.6601791977216225,7.554325552015974e-22
Pillai's trace,0.32046695290422655,48.0,1138.0,4.5237200630907175,6.611015993806298e-21
Hotelling-Lawley trace,0.40608410692757424,48,1046.8776415340449,4.797573918746327,1.3552365192888903e-22
Roy's greatest root,0.32436425074796893,24,569,7.690135778149763,1.3047477375121242e-22
Wilks' lambda,0.7031814378252799,48,1136.0,4.556347581892435,3.964198096137572e-21
Pillai's trace,0.31685336428494776,48.0,1138.0,4.463107978149676,1.736350133317274e-20
Hotelling-Lawley trace,0.39361641985388307,48,1046.8776415340449,4.650277707662401,1.3844464756435691e-21
Roy's greatest root,0.2980100758134889,24,569,7.065322214078131,1.9737614389977603e-20
Wilks' lambda,0.6943559346852926,48,1136.0,4.735143353911153,2.277849943409175e-22
Pillai's trace,0.3269858374139519,48.0,1138.0,4.633726003075831,1.1421867652851217e-21
Hotelling-Lawley trace,0.40944748797217245,48,1046.8776415340449,4.837309699839695,7.234342200905537e-23
Roy's greatest root,0.31043912646263305,24,569,7.359994289884925,1.84071169052183e-21
Wilks' lambda,0.7261939792648493,48,1136.0,4.105564532589502,5.042472338414339e-18
Pillai's trace,0.28602578434109754,48.0,1138.0,3.9564157821825585,5.214381866349838e-17
Hotelling-Lawley trace,0.3602154033196704,48,1046.8776415340449,4.255670179196055,6.785117663100307e-19
Roy's greatest root,0.305054289897881,24,569,7.232328789662263,5.139060398453306e-21
Wilks' lambda,0.7019740879568126,48,1136.0,4.580608031096974,2.691968611297076e-21
Pillai's trace,0.3174063737283016,48.0,1138.0,4.472366941713362,1.4983508921407682e-20
Hotelling-Lawley trace,0.3969454929157105,48,1046.8776415340449,4.689608166113151,7.447375935527286e-22
Roy's greatest root,0.30702189076684006,24,569,7.278977326930499,3.530751033722774e-21
Wilks' lambda,0.7046068487241675,48,1136.0,4.5277857259595065,6.2507396805638985e-21
Pillai's trace,0.31614981390338803,48.0,1138.0,4.45133731799984,2.0941535941395496e-20
Hotelling-Lawley trace,0.3897726642106328,48,1046.8776415340449,4.604866667167333,2.831154685289278e-21
Roy's greatest root,0.2872019858329435,24,569,6.809080414122701,1.5640165728160644e-19
Wilks' lambda,0.7403545360948568,48,1136.0,3.838686345464262,3.3006316981322156e-16
Pillai's trace,0.27391821406853695,48.0,1138.0,3.7623618869854005,1.0754299333370556e-15
Hotelling-Lawley trace,0.3314259611834289,48,1046.8776415340449,3.915544884037132,1.3405363143410718e-16
Roy's greatest root,0.2561703074736239,24,569,6.073371039687166,6.133432587447815e-17
Wilks' lambda,0.6978129611864425,48,1136.0,4.664703477596242,7.02735247407249e-22
Pillai's trace,0.32179410187471225,48.0,1138.0,4.546046370394021,4.630741894699244e-21
Hotelling-Lawley trace,0.4049508843629842,48,1046.8776415340449,4.784185758689668,1.6743121796143543e-22
Roy's greatest root,0.3160466852149388,24,569,7.49294016197084,6.330834938710852e-22
Wilks' lambda,0.7106255727877351,48,1136.0,4.408133776118661,4.198170093998445e-20
Pillai's trace,0.30815073572799523,48.0,1138.0,4.318198147927114,1.7366781787045537e-19
Hotelling-Lawley trace,0.3807886024070271,48,1046.8776415340449,4.49872683096569,1.5036578521774362e-20
Roy's greatest root,0.289529387300985,24,569,6.864259223927519,1.001020379080555e-19
Wilks' lambda,0.742245665457171,48,1136.0,3.803624264448335,5.696595068953444e-16
Pillai's trace,0.2702360021792911,48.0,1138.0,3.7038840133138784,2.6622455899267166e-15
Hotelling-Lawley trace,0.3304467487261056,48,1046.8776415340449,3.9039762359023658,1.6027560497155655e-16
Roy's greatest root,0.26760831711466404,24,569,6.344547184926826,6.7604211046339115e-18
Wilks' lambda,0.7111667637052765,48,1136.0,4.3974494194560405,4.97510008502254e-20
Pillai's trace,0.30409333162607,48.0,1138.0,4.251145540660797,5.025000724784631e-19
Hotelling-Lawley trace,0.38468212369490273,48,1046.8776415340449,4.544725814585424,7.295346979099702e-21
Roy's greatest root,0.31698958503964336,24,569,7.515294745314877,5.291810550637035e-22
Wilks' lambda,0.7335810911509208,48,1136.0,3.965378480343894,4.560443754546932e-17
Pillai's trace,0.27997374299044053,48.0,1138.0,3.8590752881521095,2.3877157409629337e-16
