Test,Value,Num DF,Den DF,F Value,Pr > F
Pillai's trace,0.27621452796225376,40.0,1146.0,4.590795290068024,1.737828769878225e-18
Hotelling-Lawley trace,0.3312155458131497,40,1039.718978102193,4.728918059032118,3.8958068430850646e-19
Roy's greatest root,0.24472794389633376,20,573,7.011455592629962,1.2131113646639237e-17
Wilks' lambda,0.7495140854450757,40,1144.0,4.435138634671386,1.474321795071439e-17
Pillai's trace,0.2635054395678951,40.0,1146.0,4.347511944835354,4.8469370965032143e-17
Hotelling-Lawley trace,0.31682712060166496,40,1039.718978102193,4.523487834866227,6.295721026479773e-18
Roy's greatest root,0.24630118866729356,20,573,7.05652905531796,8.840010412228403e-18
Wilks' lambda,0.7313318537476557,40,1144.0,4.84327408959736,5.418560369968646e-20
Pillai's trace,0.2851560639573442,40.0,1146.0,4.764119381750372,1.6023098843022243e-19
Hotelling-Lawley trace,0.34482325261106195,40,1039.718978102193,4.9232016040894,2.775827336708919e-20
Roy's greatest root,0.2571507125531784,20,573,7.36736791464856,1.0000357273903973e-18
Wilks' lambda,0.7272737633270503,40,1144.0,4.936448795157885,1.496558674329323e-20
Pillai's trace,0.29161816071763896,40.0,1146.0,4.8905110745440705,2.801800234658837e-20
Hotelling-Lawley trace,0.34902168265640104,40,1039.718978102193,4.98314453826613,1.226708091211103e-20
Roy's greatest root,0.24142627441274075,20,573,6.916862761925023,2.3578211369897016e-17
Wilks' lambda,0.7423329816627842,40,1144.0,4.594540010762025,1.6615668654090806e-18
Pillai's trace,0.2716315713044566,40.0,1146.0,4.50265371009247,5.8186535999276826e-18
Hotelling-Lawley trace,0.32829265490008963,40,1039.718978102193,4.687186589002786,6.862785883293536e-19
Roy's greatest root,0.2543256297076168,20,573,7.286429291123221,1.7627936403519872e-18
Wilks' lambda,0.7348324092880817,40,1144.0,4.763521350736015,1.6270687840790357e-19
Pillai's trace,0.2823910317934176,40.0,1146.0,4.710328841219897,3.3609733712169233e-19
Hotelling-Lawley trace,0.3374159148351003,40,1039.718978102193,4.817443605043496,1.17039807714342e-19
Roy's greatest root,0.2395865676047271,20,573,6.8641551618754315,3.415183891222955e-17
Wilks' lambda,0.7310022262475351,40,1144.0,4.850813451303656,4.88319053921259e-20
Pillai's trace,0.284028495209919,40.0,1146.0,4.742162888514661,2.1682603212512316e-19
Hotelling-Lawley trace,0.3474230900755306,40,1039.718978102193,4.960320690109626,1.6742224335668358e-20
Roy's greatest root,0.2717620475408465,20,573,7.785982662045251,5.369525370985434e-20
Wilks' lambda,0.725939867492636,40,1144.0,4.967245835488668,9.776839949435315e-21
Pillai's trace,0.2886443183684966,40.0,1146.0,4.832227344682451,6.264515141180296e-20
Hotelling-Lawley trace,0.35743449046606274,40,1039.718978102193,5.103258099604578,2.3837117232829236e-21
Roy's greatest root,0.28757393755437316,20,573,8.238993310932791,2.3026798919186558e-21
Wilks' lambda,0.7558931422906121,40,1144.0,4.295449900508739,9.905083314197714e-17
Pillai's trace,0.25733503218025106,40.0,1146.0,4.230674747073229,2.376132168417048e-16
Hotelling-Lawley trace,0.305438256178491,40,1039.718978102193,4.3608837321198,5.642048567504844e-17
Roy's greatest root,0.22902819202672606,20,573,6.561657701565701,2.87041163081557e-16
Wilks' lambda,0.7075733622951889,40,1144.0,5.400107932656038,2.4158508189854427e-23
Pillai's trace,0.31282789441124387,40.0,1146.0,5.3121546670868955,8.127236317198925e-23
Hotelling-Lawley trace,0.38444830669712715,40,1039.718978102193,5.4889468905845815,1.2217015024399692e-23
Roy's greatest root,0.28232085881097857,20,573,8.088492604934535,6.543115049180931e-21
Wilks' lambda,0.7269066377215333,40,1144.0,4.944916550343569,1.3312682914034663e-20
Pillai's trace,0.28954931826123165,40.0,1146.0,4.849942799725367,4.905816694591416e-20
Hotelling-Lawley trace,0.35305415163097664,40,1039.718978102193,5.04071796921588,5.595504634591847e-21
Roy's greatest root,0.26884973549365143,20,573,7.7025449218931135,9.608066193271963e-20
Wilks' lambda,0.7344048972024622,40,1144.0,4.773230731428972,1.4233482598771667e-19
Pillai's trace,0.28183132630395247,40.0,1146.0,4.699461480250833,3.9031666935575217e-19
Hotelling-Lawley trace,0.3395386934931884,40,1039.718978102193,4.84775150109021,7.750798779497969e-20
Roy's greatest root,0.25170609699686924,20,573,7.211379678960303,2.982906816571666e-18
Wilks' lambda,0.7057270102365611,40,1144.0,5.444555121574987,1.3021485211806722e-23
Pillai's trace,0.3150608197206318,40.0,1146.0,5.357162199468517,4.348071894329905e-23
Hotelling-Lawley trace,0.38752259136939243,40,1039.718978102193,5.532839879573336,6.697800323052556e-24
Roy's greatest root,0.2836920001489936,20,573,8.127775804268666,4.9810178895694594e-21
Wilks' lambda,0.7252345136857586,40,1144.0,4.983565405264504,7.801594791420244e-21
Pillai's trace,0.2871133672070615,40.0,1146.0,4.802301455917008,9.465944622442266e-20
Hotelling-Lawley trace,0.3618382750260639,40,1039.718978102193,5.166132975488649,1.0102327627813463e-21
Roy's greatest root,0.3062414493134989,20,573,8.773817522831743,5.723743337636667e-23
Wilks' lambda,0.738187790955413,40,1144.0,4.6876091970479035,4.626011851056482e-19
Pillai's trace,0.2769508904687938,40.0,1146.0,4.605001080955689,1.429922666207494e-18
Hotelling-Lawley trace,0.3341609420295593,40,1039.718978102193,4.770970847721698,2.200929213429833e-19
Roy's greatest root,0.2531501158333875,20,573,7.252750818626551,2.231997921808512e-18
Wilks' lambda,0.7438542548781136,40,1144.0,4.560579184867388,2.6475260031442717e-18
Pillai's trace,0.2704287958716397,40.0,1146.0,4.479598748654626,7.978022150086873e-18
Hotelling-Lawley trace,0.3251479611577459,40,1039.718978102193,4.642288337044878,1.2613550372634997e-18
Roy's greatest root,0.24759685316831034,20,573,7.093649843272091,6.812297275376476e-18
Wilks' lambda,0.7264696424732617,40,1144.0,4.9550042157322505,1.1579890111692615e-20
Pillai's trace,0.29224396449822077,40.0,1146.0,4.902801927685122,2.3642745868832774e-20
Hotelling-Lawley trace,0.3507603561901547,40,1039.718978102193,5.007968387196117,8.745531161941945e-21
Roy's greatest root,0.24608061940081777,20,573,7.0502097458334285,9.241022037341496e-18
Wilks' lambda,0.7489443226549064,40,1144.0,4.4477020614754625,1.2417043645194257e-17
Pillai's trace,0.26535006601865574,40.0,1146.0,4.382601493539299,3.003369811965308e-17
Hotelling-Lawley trace,0.3161266886064971,40,1039.718978102193,4.513487442212733,7.206636907673855e-18
Roy's greatest root,0.2348615927663858,20,573,6.728784632756953,8.84984312327815e-17
Wilks' lambda,0.7309347075972338,40,1144.0,4.852358392046846,4.780184947845914e-20
Pillai's trace,0.28659389008718184,40.0,1146.0,4.792159257221015,1.0886764042597393e-19
Hotelling-Lawley trace,0.3441301830435923,40,1039.718978102193,4.913306328232928,3.176204316504954e-20
Roy's greatest root,0.2470672511386995,20,573,7.078476745123741,7.577800486444341e-18
Wilks' lambda,0.6958126748579349,40,1144.0,5.686240357255385,4.504082780478865e-25
Pillai's trace,0.32701573795386163,40.0,1146.0,5.60017276009483,1.4782526019955114e-24
Hotelling-Lawley trace,0.40436014245890833,40,1039.718978102193,5.77323741049722,2.485982462948581e-25
Roy's greatest root,0.29200494147090666,20,573,8.365941573141475,9.557271507417413e-22
Wilks' lambda,0.7504527922545556,40,1144.0,4.4144711034688155,1.9552925033325797e-17
Pillai's trace,0.259721394075125,40.0,1146.0,4.275762464078437,1.287546524797131e-16
Hotelling-Lawley trace,0.31897145814678735,40,1039.718978102193,4.554103537148241,4.161896704854363e-18
Roy's greatest root,0.26847334725799105,20,573,7.691761398941443,1.0358861495566686e-19
Wilks' lambda,0.7216587367672673,40,1144.0,5.066664897358781,2.4700344609819155e-21
Pillai's trace,0.2940497004894572,40.0,1146.0,4.938317324625486,1.4472166442578494e-20
Hotelling-Lawley trace,0.3639293929323084,40,1039.718978102193,5.19598883628808,6.7189058388350105e-22
Roy's greatest root,0.28847302441449557,20,573,8.264752149475298,1.926160837885973e-21
Wilks' lambda,0.7397314779635394,40,1144.0,4.652858420888337,7.459220589975807e-19
Pillai's trace,0.2750354637493502,40.0,1146.0,4.568074224613447,2.3735980699506754e-18
Hotelling-Lawley trace,0.33187932058728936,40,1039.718978102193,4.738395079529006,3.4255222688600856e-19
Roy's greatest root,0.2529649465556257,20,573,7.247445718818676,2.31654876604155e-18
Wilks' lambda,0.7333849414675164,40,1144.0,4.796429592871922,1.0338505914552129e-19
Pillai's trace,0.2830589986722196,40.0,1146.0,4.723307501939541,2.811085611426165e-19
Hotelling-Lawley trace,0.341118428055191,40,1039.718978102193,4.8703061045596545,5.70282771173921e-20
Roy's greatest root,0.25221990649487264,20,573,7.226100321078101,2.6904218038897182e-18
Wilks' lambda,0.724863584559803,40,1144.0,4.992157042082237,6.927425070212306e-21
Pillai's trace,0.2919641321817557,40.0,1146.0,4.8973048778489785,2.5508186081788125e-20
Hotelling-Lawley trace,0.3563549117390198,40,1039.718978102193,5.087844453104603,2.941802446880198e-21
Roy's greatest root,0.27054733126163605,20,573,7.751181040645872,6.843965801473165e-20
Wilks' lambda,0.7281565484645007,40,1144.0,4.9161135683706,1.9821075827312207e-20
Pillai's trace,0.28696295694373214,40.0,1146.0,4.799364234278193,9.857216004729346e-20
Hotelling-Lawley trace,0.35256696745862254,40,1039.718978102193,5.033762214693356,6.1523180153805976e-21
Roy's greatest root,0.27783042037058925,20,573,7.959841543617381,1.6001283957718364e-20
Wilks' lambda,0.763089060074704,40,1144.0,4.139980727883716,8.16696514871346e-16
Pillai's trace,0.24521839469341256,40.0,1146.0,4.0036361144433155,5.117368034854008e-15
Hotelling-Lawley trace,0.29957641528080614,40,1039.718978102193,4.277191509243663,1.737650707317017e-16
Roy's greatest root,0.2572586446032369,20,573,7.370460167882737,9.786192321455256e-19
Wilks' lambda,0.7328315527228967,40,1144.0,4.80903666507759,8.689066349372934e-20
Pillai's trace,0.2827400644100843,40.0,1146.0,4.717109319018858,3.06148200187949e-19
Hotelling-Lawley trace,0.3433215030238441,40,1039.718978102193,4.901760428296448,3.7168459944683965e-20
Roy's greatest root,0.2623186303554656,20,573,7.515428759684089,3.5495007277766608e-19
Wilks' lambda,0.7577181051078702,40,1144.0,4.255811700335231,1.6979670781408602e-16
Pillai's trace,0.2544421364991166,40.0,1146.0,4.176181931935138,4.976461388619537e-16
Hotelling-Lawley trace,0.3037035168275181,40,1039.718978102193,4.33611605334316,7.872921386485759e-17
Roy's greatest root,0.23558020701839677,20,573,6.749372931077067,7.656317411790109e-17
Wilks' lambda,0.7345262527912738,40,1144.0,4.770473719445476,1.4784564837698462e-19
Pillai's trace,0.27877575591423026,40.0,1146.0,4.640258487170544,8.810150424140425e-19
Hotelling-Lawley trace,0.34331208387030976,40,1039.718978102193,4.90162594667017,3.723656672206909e-20
Roy's greatest root,0.2782212945328871,20,573,7.971040088367214,1.4802155171753777e-20
Wilks' lambda,0.7729381308814821,40,1144.0,3.930719343005515,1.3692846062559103e-14
Pillai's trace,0.23509123715887315,40.0,1146.0,3.81626749575384,6.301591977764539e-14
Hotelling-Lawley trace,0.2833764984894345,40,1039.718978102193,4.045897779109534,3.8293043532879306e-15
Roy's greatest root,0.24011308227523173,20,573,6.879239807185389,3.071554122800928e-17
Wilks' lambda,0.7417748833791044,40,1144.0,4.607025154778712,1.3998918815845972e-18
Pillai's trace,0.2744865968777031,40.0,1146.0,4.557507919855215,2.7437710990195398e-18
Hotelling-Lawley trace,0.32619550996636554,40,1039.718978102193,4.657244677534988,1.029933573714565e-18
Roy's greatest root,0.23149720690488987,20,573,6.632394977825094,1.744205269625377e-16
Wilks' lambda,0.7394151705303486,40,1144.0,4.659970123549158,6.764643781842908e-19
Pillai's trace,0.2728030691419527,40.0,1146.0,4.5251400064925775,4.276105099201842e-18
Hotelling-Lawley trace,0.3358959887436558,40,1039.718978102193,4.795742914864294,1.5719327945645843e-19
Roy's greatest root,0.2760328447624392,20,573,7.908341002443883,2.2897672786997864e-20
Wilks' lambda,0.7303070138186547,40,1144.0,4.8667313385669795,3.9200682008089144e-20
Pillai's trace,0.28493957078397075,40.0,1146.0,4.759901496119519,1.6981913328257202e-19
Hotelling-Lawley trace,0.3484101847088414,40,1039.718978102193,4.974413898283104,1.3817016673088854e-20
Roy's greatest root,0.27152139121736996,20,573,7.779087858377649,5.633893565401708e-20
Wilks' lambda,0.7206780947641669,40,1144.0,5.089562583955954,1.7987283225824785e-21
Pillai's trace,0.2997530554266231,40.0,1146.0,5.0509868965696745,3.04414574048857e-21
Hotelling-Lawley trace,0.35923216887806475,40,1039.718978102193,5.12892438856447,1.6791499874059646e-21
Roy's greatest root,0.2421623887815143,20,573,6.937952438590385,2.033043476727949e-17
Wilks' lambda,0.7231260224747521,40,1144.0,5.032491254960451,3.964461793567799e-21
Pillai's trace,0.2938736986964661,40.0,1146.0,4.9348523970476315,1.5182240125951445e-20
Hotelling-Lawley trace,0.359376164426586,40,1039.718978102193,5.130980279836574,1.6326727987097142e-21
Roy's greatest root,0.27338520342903644,20,573,7.832486078241893,3.88327292515229e-20
Wilks' lambda,0.7234365469355458,40,1144.0,5.025272354975959,4.3810386531280175e-21
Pillai's trace,0.2922715525235469,40.0,1146.0,4.903343966760897,2.3466351364457045e-20
Hotelling-Lawley trace,0.3605780696459648,40,1039.718978102193,5.148140438437256,1.2916301143916404e-21
Roy's greatest root,0.2841686181450163,20,573,8.141430909854718,4.53055949468375e-21
Wilks' lambda,0.776999092185764,40,1144.0,3.8455975852775097,4.278253620311836e-14
Pillai's trace,0.23368678776577978,40.0,1146.0,3.7904525783515397,8.889761958047616e-14
Hotelling-Lawley trace,0.27325003336288617,40,1039.718978102193,3.901317536978906,2.6103555222956866e-14
Roy's greatest root,0.20672236231365132,20,573,5.92259568028611,2.601063781476352e-14
Wilks' lambda,0.7515564877125104,40,1144.0,4.390220558150633,2.7226616134681484e-17
Pillai's trace,0.26144899071478694,40.0,1146.0,4.30848076586392,8.249058927400888e-17
Hotelling-Lawley trace,0.3132672496471794,40,1039.718978102193,4.472661905173943,1.250743669411791e-17
Roy's greatest root,0.24165931101110477,20,573,6.923539260468151,2.2497464193125717e-17
Wilks' lambda,0.7275337882167261,40,1144.0,4.930455196749573,1.625796779191033e-20
Pillai's trace,0.288933204367828,40.0,1146.0,4.837880278121988,5.794432792729241e-20
Hotelling-Lawley trace,0.3518726186260093,40,1039.718978102193,5.0238486741747455,7.042896431612857e-21
Roy's greatest root,0.26714812214890776,20,573,7.653793699566207,1.3501797300946117e-19
Wilks' lambda,0.7028697769566221,40,1144.0,5.513682137158012,4.977580430172991e-24
Pillai's trace,0.3158762767420889,40.0,1146.0,5.373628554530449,3.4584611826884596e-23
Hotelling-Lawley trace,0.39606791822811244,40,1039.718978102193,5.6548454768750105,1.259213632619085e-24
Roy's greatest root,0.3100460734859467,20,573,8.882820005372373,2.704593777840645e-23
Wilks' lambda,0.715808050052332,40,1144.0,5.203972834598259,3.6822385763120607e-22
Pillai's trace,0.3025945952112025,40.0,1146.0,5.10740399927008,1.3931683684634514e-21
Hotelling-Lawley trace,0.37131365687309914,40,1039.718978102193,5.301417399481078,1.5901590818947003e-22
Roy's greatest root,0.2792492811677392,20,573,8.000491905455728,1.2060768626953658e-20
Wilks' lambda,0.7325263912399164,40,1144.0,4.815994837317551,7.894110002529378e-20
Pillai's trace,0.283067454237507,40.0,1146.0,4.723471859113115,2.8047318590568434e-19
Hotelling-Lawley trace,0.34385076946690474,40,1039.718978102193,4.909317010927508,3.3534894681496925e-20
Roy's greatest root,0.2628681065054951,20,573,7.531171251382434,3.1796307772627146e-19
Wilks' lambda,0.7638323306151058,40,1144.0,4.124047528297311,1.0131218454478725e-15
Pillai's trace,0.2467008869130757,40.0,1146.0,4.031246213097928,3.528354701036917e-15
Hotelling-Lawley trace,0.2953978809394094,40,1039.718978102193,4.217532635265374,3.867522563572672e-16
Roy's greatest root,0.2372813980083715,20,573,6.798112052939843,5.433901011356826e-17
Wilks' lambda,0.7313509683157435,40,1144.0,4.842837050511959,5.451333012796737e-20
Pillai's trace,0.28788123721066766,40.0,1146.0,4.817304514932459,7.69659106380275e-20
Hotelling-Lawley trace,0.3410357502256908,40,1039.718978102193,4.869125674818518,5.795162278286178e-20
Roy's greatest root,0.22323907293296774,20,573,6.395799439529526,9.23663814182217e-16
Wilks' lambda,0.7157006985745871,40,1144.0,5.206507951844532,3.554977937141415e-22
Pillai's trace,0.3025965127031792,40.0,1146.0,5.107442133721792,1.3924322043588842e-21
Hotelling-Lawley trace,0.3716666627228742,40,1039.718978102193,5.306457427822281,1.484250662077328e-22
Roy's greatest root,0.28053589654581845,20,573,8.037353436037698,9.334489847081387e-21
Wilks' lambda,0.7066478224466844,40,1144.0,5.42236665648463,1.772825899613515e-23
Pillai's trace,0.31128436773199814,40.0,1146.0,5.281112441378998,1.250913481841806e-22
Hotelling-Lawley trace,0.3897556585132094,40,1039.718978102193,5.564722415513797,4.32804468981288e-24
Roy's greatest root,0.3071317860709162,20,573,8.799325670931749,4.8022526961965075e-23
Wilks' lambda,0.7782147175314824,40,1144.0,3.8202465448779583,6.000900216475499e-14
Pillai's trace,0.2312756578396568,40.0,1146.0,3.746229663472051,1.601076346283097e-13
Hotelling-Lawley trace,0.27279734283461426,40,1039.718978102193,3.8948542642208532,2.8434259300920915e-14
Roy's greatest root,0.21645825741442376,20,573,6.201529074923241,3.634619445383043e-15
Wilks' lambda,0.7114006667422291,40,1144.0,5.308525042352515,8.625381536419617e-23
Pillai's trace,0.3086141105379077,40.0,1146.0,5.227544064307519,2.6318860053639394e-22
Hotelling-Lawley trace,0.3775433008905985,40,1039.718978102193,5.390360918189929,4.710074423081422e-23
Roy's greatest root,0.2753765660675551,20,573,7.889538617835454,2.6099744320122722e-20
Wilks' lambda,0.7232443351026451,40,1144.0,5.029740240554701,4.118330135928015e-21
Pillai's trace,0.29531515875666314,40.0,1146.0,4.963251325803663,1.0251849516101233e-20
Hotelling-Lawley trace,0.3569971564331751,40,1039.718978102193,5.097014078657812,2.5957641394374635e-21
Roy's greatest root,0.2572405532031571,20,573,7.36994184927045,9.821767214712306e-19
Wilks' lambda,0.7504374117486726,40,1144.0,4.414809423931869,1.9462789871799548e-17
Pillai's trace,0.2614809972787337,40.0,1146.0,4.309087539629735,8.181190744454952e-17
Hotelling-Lawley trace,0.316674216268298,40,1039.718978102193,4.521304748738467,6.48422513907594e-18
Roy's greatest root,0.25419476498764654,20,573,7.282680016896073,1.8097138969618934e-18
Wilks' lambda,0.7339975549969476,40,1144.0,4.782489917479174,1.2528510159062665e-19
Pillai's trace,0.2771432535507673,40.0,1146.0,4.60871412007641,1.3588474059247378e-18
Hotelling-Lawley trace,0.3472240945767145,40,1039.718978102193,4.957479539022628,1.7403001884538325e-20
Roy's greatest root,0.29593489520965915,20,573,8.478534747756735,4.386807183281422e-22
Wilks' lambda,0.6940610164337799,40,1144.0,5.729478584798682,2.4660165098017205e-25
Pillai's trace,0.32592844249106806,40.0,1146.0,5.577927559598526,2.0150711093904625e-24
Hotelling-Lawley trace,0.41199479277864665,40,1039.718978102193,5.882240856222479,5.580092169438367e-26
Roy's greatest root,0.32276299295727223,20,573,9.24715974822585,2.226347092052644e-24
Wilks' lambda,0.6993633286687828,40,1144.0,5.599094324175715,1.5159851197940126e-24
Pillai's trace,0.3207911822325509,40.0,1146.0,5.473212904623624,8.656432565803467e-24
Hotelling-Lawley trace,0.40105357105836914,40,1039.718978102193,5.7260279560886085,4.747724586965751e-25
Roy's greatest root,0.3072630122698658,20,573,8.803085301531654,4.679625328204997e-23
Wilks' lambda,0.7515733191056149,40,1144.0,4.389851150093197,2.7364220906959716e-17
Pillai's trace,0.2612377570137975,40.0,1146.0,4.304476801607595,8.711205999463023e-17
Hotelling-Lawley trace,0.3134964996566929,40,1039.718978102193,4.475935013950767,1.1966880763887163e-17
Roy's greatest root,0.24349118451265708,20,573,6.976022436287625,1.5559139363483316e-17
Wilks' lambda,0.7304165057215715,40,1144.0,4.86422285648563,4.0581775572590013e-20
Pillai's trace,0.28631520713563574,40.0,1146.0,4.786720824385126,1.1734400231056125e-19
Hotelling-Lawley trace,0.3461747912876521,40,1039.718978102193,4.942498149001013,2.1343102143348653e-20
Roy's greatest root,0.2570645455214484,20,573,7.364899229189497,1.017469907526751e-18
Wilks' lambda,0.7539450994046436,40,1144.0,4.337920106234195,5.555491347438732e-17
Pillai's trace,0.26080459128524636,40.0,1146.0,4.296269127023554,9.74086008371245e-17
Hotelling-Lawley trace,0.30679317378429494,40,1039.718978102193,4.3802285195719,4.3485908355282854e-17
Roy's greatest root,0.2163820171337827,20,573,6.199344790882874,3.69105273467563e-15
Wilks' lambda,0.7730333323572335,40,1144.0,3.928716151347787,1.4065675501483784e-14
Pillai's trace,0.2371888618897942,40.0,1146.0,3.8549001343544784,3.762150766025472e-14
Hotelling-Lawley trace,0.280381795096485,40,1039.718978102193,4.003141008977878,6.763319461925795e-15
Roy's greatest root,0.2203781989675645,20,573,6.313835400420722,1.646182008022625e-15
Wilks' lambda,0.6981841482342007,40,1144.0,5.627961987597928,1.0141982918747056e-24
Pillai's trace,0.3224428402700147,40.0,1146.0,5.506809303131489,5.423582298827081e-24
Hotelling-Lawley trace,0.40274312152853564,40,1039.718978102193,5.750150452242591,3.4112485726863717e-25
Roy's greatest root,0.30628457396310527,20,573,8.775053044042965,5.6752757412769e-23
Wilks' lambda,0.7514353649933854,40,1144.0,4.392879272656101,2.625640088105141e-17
Pillai's trace,0.25732217334532115,40.0,1146.0,4.230432127833751,2.3839733892453284e-16
Hotelling-Lawley trace,0.31913203429016024,40,1039.718978102193,4.556396157267811,4.034832066961792e-18
Roy's greatest root,0.2770687851628138,20,573,7.938020694914615,1.8624589471874546e-20
Wilks' lambda,0.7142431503137837,40,1144.0,5.240984659055853,2.203213783800978e-22
Pillai's trace,0.3051592584853705,40.0,1146.0,5.158486305794532,6.8614161472686665e-22
Hotelling-Lawley trace,0.372918439287862,40,1039.718978102193,5.32432962276866,1.1623920329295183e-22
Roy's greatest root,0.2736489525344697,20,573,7.840042490112556,3.684140755401407e-20
Wilks' lambda,0.7323948914080902,40,1144.0,4.8189945854920815,7.574204840051532e-20
Pillai's trace,0.28271632085976633,40.0,1146.0,4.7166479778620625,3.080986351155512e-19
Hotelling-Lawley trace,0.34475103429327936,40,1039.718978102193,4.922170509651135,2.8150768201024974e-20
Roy's greatest root,0.26766831308198286,20,573,7.668697169798809,1.2167846801329562e-19
Wilks' lambda,0.7315337264077135,40,1144.0,4.838659299950725,5.774777644143451e-20
Pillai's trace,0.28371118823651803,40.0,1146.0,4.7359893552090515,2.360676982172433e-19
Hotelling-Lawley trace,0.34615131169895585,40,1039.718978102193,4.942162920016722,2.1440781957257695e-20
Roy's greatest root,0.26855089847377306,20,573,7.693983241273598,1.0199505680216436e-19
Wilks' lambda,0.7112568701093208,40,1144.0,5.3119525560348935,8.224359141300433e-23
Pillai's trace,0.3081479104992372,40.0,1146.0,5.218208902888354,2.995999566776192e-22
Hotelling-Lawley trace,0.37867943439438934,40,1039.718978102193,5.406582023483636,3.7724430612122906e-23
Roy's greatest root,0.2818986062627538,20,573,8.076395069427896,7.116699975290196e-21
Wilks' lambda,0.7231057575920757,40,1144.0,5.0329625233103235,3.938685242141246e-21
Pillai's trace,0.29457866802069543,40.0,1146.0,4.948735353859957,1.253082728767349e-20
Hotelling-Lawley trace,0.358467366735283,40,1039.718978102193,5.118004953440409,1.9490874495382884e-21
Roy's greatest root,0.2668036790764195,20,573,7.643925405539418,1.4464718028743118e-19
Wilks' lambda,0.7161875918826129,40,1144.0,5.195014481978141,4.1695150829524553e-22
Pillai's trace,0.3038219348028468,40.0,1146.0,5.131830561132627,9.929930249676262e-22
Hotelling-Lawley trace,0.368343272659164,40,1039.718978102193,5.259007845554325,2.839664082501935e-22
Roy's greatest root,0.26150368212688996,20,573,7.492080492935397,4.1788941671967096e-19
Wilks' lambda,0.7527102302098794,40,1144.0,4.364927414514396,3.8445454334653203e-17
Pillai's trace,0.26035370309874795,40.0,1146.0,4.287729986874759,1.0941119235360372e-16
Hotelling-Lawley trace,0.3111766348866864,40,1039.718978102193,4.442813228019908,1.8709879693856666e-17
Roy's greatest root,0.23836430801112474,20,573,6.8291374245187235,4.368656457634821e-17
Wilks' lambda,0.6861334391287685,40,1144.0,5.927230206685054,1.5664942159599864e-26
Pillai's trace,0.33701307777331424,40.0,1146.0,5.806073727433256,8.387848352566965e-26
Hotelling-Lawley trace,0.42370773291314345,40,1039.718978102193,6.049471938297447,5.6381114590817085e-27
Roy's greatest root,0.3174348517164221,20,573,9.094508501675493,6.3280831035259975e-24
Wilks' lambda,0.7478671334436072,40,1144.0,4.47149359953368,8.968570754149805e-18
Pillai's trace,0.2651361408597233,40.0,1146.0,4.378528260652911,3.1750371485575756e-17
Hotelling-Lawley trace,0.31974876493364957,40,1039.718978102193,4.565201506879029,3.5817904041066366e-18
Roy's greatest root,0.25027722064801644,20,573,7.170442371565671,3.974755483413524e-18
Wilks' lambda,0.7248160346524162,40,1144.0,4.993258892540767,6.82263768410006e-21
Pillai's trace,0.2927245823030467,40.0,1146.0,4.912247430057549,2.075002129918777e-20
Hotelling-Lawley trace,0.35546033210437067,40,1039.718978102193,5.075072124501642,3.501913145566854e-21
Roy's greatest root,0.26368315810628995,20,573,7.554522479745207,2.7008595814536257e-19
Wilks' lambda,0.7472583406449526,40,1144.0,4.484962561324066,7.459179984458912e-18
Pillai's trace,0.26647094794596354,40.0,1146.0,4.403960031477961,2.243772027888223e-17
Hotelling-Lawley trace,0.3198523961041932,40,1039.718978102193,4.56668109719433,3.51081210075905e-18
Roy's greatest root,0.24479967915174497,20,573,7.013510807697493,1.195727962066427e-17
Wilks' lambda,0.7316697430814926,40,1144.0,4.835551048821419,6.027791648562204e-20
Pillai's trace,0.2823941261970505,40.0,1146.0,4.710388942506424,3.3581942628464474e-19
Hotelling-Lawley trace,0.34751524173884624,40,1039.718978102193,4.961636382172791,1.644477816264006e-20
Roy's greatest root,0.2784958775462593,20,573,7.978906891700329,1.4014018373333326e-20
Wilks' lambda,0.7440307074714607,40,1144.0,4.5566468087605605,2.7941921848508055e-18
Pillai's trace,0.2705495257110436,40.0,1146.0,4.4819114665935915,7.729456210277538e-18
Hotelling-Lawley trace,0.32443426987896784,40,1039.718978102193,4.632098635445874,1.4480879288814691e-18
Roy's greatest root,0.24418127382817692,20,573,6.995793495177268,1.3541677853089125e-17
Wilks' lambda,0.7561904341651786,40,1144.0,4.288982937356315,1.0816034905780523e-16
Pillai's trace,0.257953816841165,40.0,1146.0,4.24235414878524,2.0275832101564096e-16
Hotelling-Lawley trace,0.30371359442284446,40,1039.718978102193,4.3362599358484735,7.85770312024465e-17
Roy's greatest root,0.21785582575420956,20,573,6.241569407858104,2.7403554581963696e-15
Wilks' lambda,0.7475668253023279,40,1144.0,4.4781355753521135,8.189559698058946e-18
Pillai's trace,0.2651883667033339,40.0,1146.0,4.379522571919058,3.132249192830142e-17
Hotelling-Lawley trace,0.3206107796384366,40,1039.718978102193,4.577508890865523,3.0323932435551227e-18
Roy's greatest root,0.25323300321278985,20,573,7.255125542046429,2.1951583559957316e-18
Wilks' lambda,0.7695870801394991,40,1144.0,4.00146746397286,5.293709683417557e-15
Pillai's trace,0.24190883004222707,40.0,1146.0,3.9421664240974894,1.1690635456620032e-14
Hotelling-Lawley trace,0.28446034935915615,40,1039.718978102193,4.061372420973162,3.116070147171761e-15
Roy's greatest root,0.21497396195990065,20,573,6.159004010151153,4.906096310205523e-15
Wilks' lambda,0.732045533119264,40,1144.0,4.826968003545209,6.785431975839943e-20
Pillai's trace,0.28513034043779073,40.0,1146.0,4.7636181607109265,1.613414540914283e-19
