iteration,model,seed,sampling,Train_F1-score,Val_F1-score,Train_Recall,Val_Recall,Train_Precision,Val_Precision,Train_Accuracy,Val_Accuracy
11,XGBoost,24,undersampling,0.324,0.2593,0.3273,0.2626,0.3247,0.259,0.3273,0.2626
11,Lgbm,24,base,0.3503,0.3699,0.3619,0.3688,0.3439,0.371,0.3619,0.3688
11,Lgbm,24,undersampling,0.3167,0.2772,0.3212,0.2828,0.3163,0.2766,0.3212,0.2828
11,KNN,24,base,0.4347,0.4526,0.4676,0.4905,0.4395,0.4426,0.4676,0.4905
11,KNN,24,undersampling,0.371,0.3173,0.3737,0.3232,0.3804,0.3251,0.3737,0.3232
12,AdaBoost,81,base,0.4318,0.391,0.5048,0.4791,0.4526,0.4529,0.5048,0.4791
12,AdaBoost,81,undersampling,0.3755,0.3566,0.3787,0.3561,0.3805,0.358,0.3787,0.3561
12,RandomForest,81,base,0.3516,0.2829,0.3733,0.3118,0.3379,0.2698,0.3733,0.3118
12,RandomForest,81,undersampling,0.3169,0.3698,0.3203,0.3712,0.3177,0.3718,0.3203,0.3712
12,SVM,81,base,0.3732,0.3021,0.5295,0.4715,0.3552,0.2223,0.5295,0.4715
12,SVM,81,undersampling,0.3521,0.4645,0.3659,0.4621,0.3604,0.4746,0.3659,0.4621
12,GradientBoosting,81,base,0.3732,0.3515,0.399,0.3992,0.3595,0.3418,0.399,0.3992
12,GradientBoosting,81,undersampling,0.3402,0.2949,0.3485,0.2955,0.3396,0.2948,0.3485,0.2955
12,LogisticRegression,81,base,0.4461,0.4125,0.501,0.4829,0.4547,0.4588,0.501,0.4829
12,LogisticRegression,81,undersampling,0.3709,0.4226,0.3746,0.4242,0.3734,0.422,0.3746,0.4242
12,XGBoost,81,base,0.36,0.3331,0.379,0.365,0.3478,0.3214,0.379,0.365
12,XGBoost,81,undersampling,0.3326,0.2649,0.3334,0.2652,0.3361,0.2656,0.3334,0.2652
12,Lgbm,81,base,0.3566,0.3315,0.3695,0.3574,0.3467,0.321,0.3695,0.3574
12,Lgbm,81,undersampling,0.3246,0.3401,0.3268,0.3409,0.3267,0.3411,0.3268,0.3409
12,KNN,81,base,0.4664,0.3869,0.5029,0.4373,0.4737,0.4028,0.5029,0.4373
12,KNN,81,undersampling,0.416,0.3728,0.4203,0.3712,0.4283,0.375,0.4203,0.3712
13,AdaBoost,5,base,0.4029,0.5162,0.4838,0.5665,0.4583,0.537,0.4838,0.5665
13,AdaBoost,5,undersampling,0.3746,0.4138,0.3794,0.4274,0.3813,0.4274,0.3794,0.4274
13,RandomForest,5,base,0.339,0.3888,0.3619,0.3878,0.3273,0.3952,0.3619,0.3878
13,RandomForest,5,undersampling,0.3301,0.3824,0.3356,0.3846,0.3322,0.3883,0.3356,0.3846
13,SVM,5,base,0.3724,0.41,0.5114,0.5399,0.4695,0.4111,0.5114,0.5399
13,SVM,5,undersampling,0.3854,0.4309,0.386,0.4274,0.39,0.4386,0.386,0.4274
13,GradientBoosting,5,base,0.3418,0.397,0.3657,0.403,0.3306,0.3929,0.3657,0.403
